,Resolution,pert,pressure,T,tk,q,qcloud,qice,qsnow,qrain,qgraup,rh,Model,pert_group,neg
6874,1 km,q 0.0002 @600,982.0079578339845,0.1475262860632256,0.146763216052193,436.8901447633977,2.7571597659805753e-67,0.0,3.27076398e-315,0.09825381499854649,-5.508177917199217e-05,1.5050583478979431,MONC,q 0.0002 @600,False
6957,1 km,q 0.0002 @730,982.0079578339845,0.1865753741616345,0.1856103253108472,523.9175562041271,4.2561623561507235e-70,0.0,0.0,0.09913499051045561,-4.145681989317645e-05,1.7539779385128895,MONC,q 0.0002 @730,False
7040,1 km,q 0.0002 @850,982.0079578339845,0.2130138673525152,0.2119120671347332,522.1073557619551,3.0208908162619944e-68,0.0,-9.88e-321,0.09769580757010633,-3.4631977604603024e-05,1.6187116428751267,MONC,q 0.0002 @850,False
4097,4 km,T 0.5 @412,980.0,0.23776832222938538,0.2363586276769638,441.7910461425781,0.0,0.0,0.0,-0.21372272074222565,-0.0019794944673776627,1.2723593670489137,WRF,T 0.5 @412,False
4188,4 km,T 0.5 @500,980.0,0.23001208901405334,0.2286497950553894,432.8301086425781,0.0,0.0,0.0,-0.042482152581214905,-0.0013443116331472993,1.2616767523033041,WRF,T 0.5 @500,False
4279,4 km,T 0.5 @600,980.0,0.22439903020858765,0.22307553887367249,432.3053894042969,0.0,0.0,0.0,-0.06293806433677673,-0.000795303494669497,1.2866664208203777,WRF,T 0.5 @600,False
4370,4 km,T 0.5 @730,980.0,0.22843365371227264,0.22709204256534576,444.53948974609375,0.0,0.0,0.0,-0.36618074774742126,-0.0002593258395791054,1.333555956474496,WRF,T 0.5 @730,False
4461,4 km,T 0.5 @850,980.0,0.23195447027683258,0.23060429096221924,483.5914001464844,0.0,0.0,0.0,-0.06329406052827835,0.00020751022384501994,1.5304269869176428,WRF,T 0.5 @850,False
5007,4 km,q 0.0002 @412,980.0,0.18035100400447845,0.1792575716972351,459.86761474609375,0.0,0.0,0.0,0.38852590322494507,-0.0019417012808844447,1.6564100849130818,WRF,q 0.0002 @412,False
5098,4 km,q 0.0002 @500,980.0,0.17542321979999542,0.17436069250106812,447.6554870605469,0.0,0.0,0.0,0.07793345302343369,-0.0019802264869213104,1.6136956022890763,WRF,q 0.0002 @500,False
5189,4 km,q 0.0002 @600,980.0,0.1695958375930786,0.16857413947582245,441.9207763671875,0.0,0.0,0.0,0.06976695358753204,-0.0012488873908296227,1.6112175728405003,WRF,q 0.0002 @600,False
5280,4 km,q 0.0002 @730,980.0,0.17663832008838654,0.175583153963089,443.37847900390625,0.0,0.0,0.0,0.10859207808971405,-0.0006886307382956147,1.58423902013009,WRF,q 0.0002 @730,False
5371,4 km,q 0.0002 @850,980.0,0.17530305683612823,0.1742650866508484,434.3056945800781,0.0,0.0,0.0,0.24622981250286102,-0.00054455257486552,1.5408391346524148,WRF,q 0.0002 @850,False
2277,100 m,T 0.5 @412,980.0,0.2279099076986313,0.22659824788570404,351.5643310546875,0.0,0.0,0.0,-0.7575629353523254,-0.0002151263615814969,0.9036300441430203,WRF,T 0.5 @412,False
2368,100 m,T 0.5 @500,980.0,,,,,,,,,,WRF,T 0.5 @500,False
2459,100 m,T 0.5 @600,980.0,,,,,,,,,,WRF,T 0.5 @600,False
2550,100 m,T 0.5 @730,980.0,,,,,,,,,,WRF,T 0.5 @730,False
2641,100 m,T 0.5 @850,980.0,0.2576562464237213,0.2561706602573395,382.0311279296875,0.0,0.0,0.0,-0.24555522203445435,1.2558461094158702e-05,0.9304662816371378,WRF,T 0.5 @850,False
3187,100 m,q 0.0002 @412,980.0,0.15145619213581085,0.15058448910713196,360.4112243652344,0.0,0.0,0.0,0.3388853073120117,-0.00019546963449101895,1.3366290474110665,WRF,q 0.0002 @412,False
3278,100 m,q 0.0002 @500,980.0,,,,,,,,,,WRF,q 0.0002 @500,False
3369,100 m,q 0.0002 @600,980.0,,,,,,,,,,WRF,q 0.0002 @600,False
3460,100 m,q 0.0002 @730,980.0,,,,,,,,,,WRF,q 0.0002 @730,False
3551,100 m,q 0.0002 @850,980.0,0.18422672152519226,0.18316330015659332,343.52032470703125,0.0,0.0,0.0,-0.435067743062973,-0.00019158239592798054,1.0754095626923692,WRF,q 0.0002 @850,False
457,1 km,T 0.5 @412,980.0,0.2518799602985382,0.2503882050514221,443.66033935546875,0.0,0.0,0.0,-0.5344676971435547,-0.00017090770415961742,1.220064497307728,WRF,T 0.5 @412,False
548,1 km,T 0.5 @500,980.0,0.24389560520648956,0.242453470826149,426.2271728515625,0.0,0.0,0.0,-0.49783533811569214,-0.00017463396943639964,1.1637746726147387,WRF,T 0.5 @500,False
639,1 km,T 0.5 @600,980.0,0.24259565770626068,0.24116520583629608,412.010986328125,0.0,0.0,0.0,-0.5157909393310547,-0.0002106294996337965,1.0914966208211145,WRF,T 0.5 @600,False
730,1 km,T 0.5 @730,980.0,0.24067527055740356,0.2392626255750656,413.82440185546875,0.0,0.0,0.0,-0.5117012858390808,-8.812467422103509e-05,1.1111462852039475,WRF,T 0.5 @730,False
821,1 km,T 0.5 @850,980.0,0.26016613841056824,0.2586473226547241,429.8780822753906,0.0,0.0,0.0,-0.41164734959602356,-0.00011179244756931439,1.1024318276463072,WRF,T 0.5 @850,False
1367,1 km,q 0.0002 @412,980.0,0.19623570144176483,0.1950562298297882,464.86181640625,0.0,0.0,0.0,0.09309381991624832,-0.00016229425091296434,1.61706367086944,WRF,q 0.0002 @412,False
1458,1 km,q 0.0002 @500,980.0,0.18353627622127533,0.182430699467659,453.37884521484375,0.0,0.0,0.0,-0.0040575554594397545,-0.0002064026630250737,1.6171942282370901,WRF,q 0.0002 @500,False
1549,1 km,q 0.0002 @600,980.0,0.18616650998592377,0.18505148589611053,435.1229553222656,0.0,0.0,0.0,0.014879523776471615,-0.00016333238454535604,1.5026364912556742,WRF,q 0.0002 @600,False
1640,1 km,q 0.0002 @730,980.0,0.18634462356567383,0.1852361261844635,421.8616027832031,0.0,0.0,0.0,-0.026310287415981293,-7.014119910309091e-05,1.4279599439348765,WRF,q 0.0002 @730,False
1731,1 km,q 0.0002 @850,980.0,0.19183580577373505,0.19070011377334595,423.39202880859375,0.0,0.0,0.0,-0.15730814635753632,-0.00013181644317228347,1.4090159102318072,WRF,q 0.0002 @850,False
7124,500 m,T 0.5 @500,974.6131336546115,0.1842345331501178,0.1828814766391815,343.7429922037083,1.2004051197317718e-58,0.0,-1.98943524304e-312,-0.21493984611390002,-7.28690244672062e-05,0.9013878808877962,MONC,T 0.5 @500,False
7207,500 m,T 0.5 @850,974.6131336546115,0.3288909776916852,0.3264755343371916,467.2937897115758,4.642274380189588e-67,0.0,4.235476657889749e-294,-0.381150012564,1.871040893602486e-05,0.836422712982312,MONC,T 0.5 @850,False
7290,500 m,q 0.0002 @500,974.6131336546115,0.1748050621405354,0.1735212576146523,410.5651328749271,9.499278506776788e-54,0.0,2.166256725612672e-303,0.16168812898659998,-8.081197129321834e-05,1.2939266578153337,MONC,q 0.0002 @500,False
7373,500 m,q 0.0002 @850,974.6131336546115,0.2251048338408736,0.2234516173896281,488.3369858004158,1.6959270022067008e-53,0.0,4.165542338045835e-307,0.1066263462902,-7.098355528398166e-05,1.4505425845900106,MONC,q 0.0002 @850,False
7871,250 m,T 0.5 @412,974.6131336546115,0.1815101175202471,0.1801770696810081,326.7931468832241,2.512916364334705e-50,0.0,-1.5823012498321913e-295,-0.2334622362164,-5.2935957305497406e-05,0.82828696194629,MONC,T 0.5 @412,False
7954,250 m,T 0.5 @500,974.6131336546115,0.1981234812002981,0.1966684213826397,333.7161313981518,-4.41215860174002e-52,0.0,0.0,-0.2734411505655,-3.858382450497197e-05,0.7834111822329958,MONC,T 0.5 @500,False
8037,250 m,T 0.5 @600,974.6131336546115,0.2086858863547718,0.2071532540492171,378.04767168559647,2.9610422694378184e-52,0.0,0.0,-0.2372531227457,-4.63793042927779e-05,0.9628290756155023,MONC,T 0.5 @600,False
8120,250 m,T 0.5 @730,974.6131336546115,0.2676692053304918,0.265703387332735,452.639047700579,2.8203395841671835e-52,0.0,3.98376988e-315,-0.4673981456351,-3.978515665623609e-05,1.0611986134576057,MONC,T 0.5 @730,False
8203,250 m,T 0.5 @850,974.6131336546115,0.3522033725880646,0.3496167181843929,426.960844532104,1.3121638516503183e-52,0.0,-4.89477228144187e-310,-0.4260528058241,9.2633791658325e-06,0.508676405619056,MONC,T 0.5 @850,False
8286,250 m,q 0.0002 @500,974.6131336546115,0.1832840249143714,0.1819379491324184,417.3285114334497,5.0786723370528554e-52,0.0,-1.5823012498321913e-295,0.11557745537530001,-6.112513538254135e-05,1.2934316438068123,MONC,q 0.0002 @500,False
8369,250 m,q 0.0002 @850,974.6131336546115,0.2398499366349256,0.2380884290994913,491.9935146388656,4.800789927538556e-49,0.0,-1.5823012498321913e-295,0.03511911559440917,-4.5313325908898316e-05,1.4027683641453308,MONC,q 0.0002 @850,False
5879,1 km,T 0.5 @412,974.6131336546115,0.1499803244166741,0.1488827728371688,347.85311991957354,-3.494354260524659e-51,0.0,-4.046692699576269e-278,-0.2113457531851,-3.0456651332248777e-05,0.5062850828548732,MONC,T 0.5 @412,False
5962,1 km,T 0.5 @500,974.6131336546115,0.1622127223812412,0.1610256544751109,363.1311456825425,-2.5540738475386688e-51,0.0,-4.046692699576269e-278,-0.26552239236159997,-3.669766160813368e-05,1.101450949945118,MONC,T 0.5 @500,False
6045,1 km,T 0.5 @600,974.6131336546115,0.1698727542718643,0.1686296304789038,419.5455397543206,1.7727223502474326e-51,0.0,-4.046692699576269e-278,-0.21335297476850001,-2.2949006780286988e-05,1.3542997985669132,MONC,T 0.5 @600,False
6128,1 km,T 0.5 @730,974.6131336546115,0.2261610789394694,0.2245060388509614,491.9841101588371,1.3341177364513755e-49,0.0,-4.046692699575953e-278,-0.3739617344536,-3.649448321903953e-05,1.4543501010026745,MONC,T 0.5 @730,False
6211,1 km,T 0.5 @850,974.6131336546115,0.3294715130195413,0.3270604502291121,466.0967269315836,-3.508016198557223e-51,0.0,-4.046692699576269e-278,-0.5138275139198,4.7420214783360094e-05,0.8190429950881537,MONC,T 0.5 @850,False
6709,1 km,q 0.0002 @412,974.6131336546115,0.1294978141523301,0.1285501529774251,395.6390385262924,-6.412340282292966e-51,0.0,6.182263008269166e-288,0.0097267494944828,-5.783453349861288e-05,1.4283105553199675,MONC,q 0.0002 @412,False
6792,1 km,q 0.0002 @500,974.6131336546115,0.1382987663345147,0.1372867000517317,432.0591839000123,5.130683141539288e-50,0.0,6.02581604081505e-291,0.07044581792913385,-5.849153898203124e-05,1.573713165354491,MONC,q 0.0002 @500,False
6875,1 km,q 0.0002 @600,974.6131336546115,0.1486348133265096,0.1475471081574824,434.1298195516483,4.544263364853053e-50,0.0,-2.5513983860089806e-295,0.1102781460201,-6.418131533467038e-05,1.533814058268149,MONC,q 0.0002 @600,False
6958,1 km,q 0.0002 @730,974.6131336546115,0.1867480357736894,0.1853814191697438,522.0481294570369,-5.966406087055933e-51,0.0,-2.5515842931162864e-295,0.10766944519060001,-4.7995384582151055e-05,1.8005142709475592,MONC,q 0.0002 @730,False
7041,1 km,q 0.0002 @850,974.6131336546115,0.2128286659379909,0.2112711920536298,521.5860230408556,6.341250635685533e-50,0.0,-4.046692699576269e-278,0.1039988278332,-3.992970667151158e-05,1.6702073607758194,MONC,q 0.0002 @850,False
4098,4 km,T 0.5 @412,970.0,0.2365148663520813,0.23450954258441925,436.6733093261719,0.0,0.0,0.0,-0.21141260862350464,-0.003152335761114955,1.306317135366968,WRF,T 0.5 @412,False
4189,4 km,T 0.5 @500,970.0,0.2293098419904709,0.22736528515815735,427.1216735839844,0.0,0.0,0.0,-0.043957196176052094,-0.0020284135825932026,1.2888960848056088,WRF,T 0.5 @500,False
4280,4 km,T 0.5 @600,970.0,0.22354136407375336,0.2216387689113617,427.2336120605469,0.0,0.0,0.0,-0.06358135491609573,-0.0012865790631622076,1.3193136095076128,WRF,T 0.5 @600,False
4371,4 km,T 0.5 @730,970.0,0.22752603888511658,0.22558251023292542,441.08184814453125,0.0,0.0,0.0,-0.36084723472595215,-0.0003833588561974466,1.3777504528152935,WRF,T 0.5 @730,False
4462,4 km,T 0.5 @850,970.0,0.23244550824165344,0.23044520616531372,485.0887451171875,0.0,0.0,0.0,-0.07092644274234772,0.0004301017615944147,1.6042172728528483,WRF,T 0.5 @850,False
5008,4 km,q 0.0002 @412,970.0,0.18068759143352509,0.1791834533214569,452.6786804199219,0.0,0.0,0.0,0.4062018394470215,-0.0031606436241418123,1.6858705861101297,WRF,q 0.0002 @412,False
5099,4 km,q 0.0002 @500,970.0,0.17640052735805511,0.1749294251203537,440.6098937988281,0.0,0.0,0.0,0.08754630386829376,-0.0031598934438079596,1.6388264467881666,WRF,q 0.0002 @500,False
5190,4 km,q 0.0002 @600,970.0,0.17037935554981232,0.16895326972007751,435.9074401855469,0.0,0.0,0.0,0.07473856955766678,-0.0019668801687657833,1.6430691576714003,WRF,q 0.0002 @600,False
5281,4 km,q 0.0002 @730,970.0,0.17701120674610138,0.17551717162132263,437.9191589355469,0.0,0.0,0.0,0.1137494444847107,-0.0009940926684066653,1.6203555260097517,WRF,q 0.0002 @730,False
5372,4 km,q 0.0002 @850,970.0,0.175799161195755,0.17430567741394043,429.75201416015625,0.0,0.0,0.0,0.24555604159832,-0.0008467384614050388,1.5796301182743562,WRF,q 0.0002 @850,False
2278,100 m,T 0.5 @412,970.0,0.22783708572387695,0.22587047517299652,348.3183288574219,0.0,0.0,0.0,-0.7658692598342896,-0.000390600849641487,0.9273476285400937,WRF,T 0.5 @412,False
2369,100 m,T 0.5 @500,970.0,,,,,,,,,,WRF,T 0.5 @500,False
2460,100 m,T 0.5 @600,970.0,,,,,,,,,,WRF,T 0.5 @600,False
2551,100 m,T 0.5 @730,970.0,,,,,,,,,,WRF,T 0.5 @730,False
2642,100 m,T 0.5 @850,970.0,0.25907835364341736,0.25683534145355225,377.5261535644531,0.0,0.0,0.0,-0.25992727279663086,5.9581954701570794e-05,0.9406721520581163,WRF,T 0.5 @850,False
3188,100 m,q 0.0002 @412,970.0,0.15437228977680206,0.1530383825302124,353.1343688964844,0.0,0.0,0.0,0.351675808429718,-0.00034968688851222396,1.3370077411071308,WRF,q 0.0002 @412,False
3279,100 m,q 0.0002 @500,970.0,,,,,,,,,,WRF,q 0.0002 @500,False
3370,100 m,q 0.0002 @600,970.0,,,,,,,,,,WRF,q 0.0002 @600,False
3461,100 m,q 0.0002 @730,970.0,,,,,,,,,,WRF,q 0.0002 @730,False
3552,100 m,q 0.0002 @850,970.0,0.1862838864326477,0.18467232584953308,335.9468078613281,0.0,0.0,0.0,-0.4385649263858795,-0.00035107415169477463,1.0682677209293026,WRF,q 0.0002 @850,False
458,1 km,T 0.5 @412,970.0,0.25150248408317566,0.24937665462493896,440.143798828125,0.0,0.0,0.0,-0.5440222024917603,-0.0003155026934109628,1.2564753651035938,WRF,T 0.5 @412,False
549,1 km,T 0.5 @500,970.0,0.24361945688724518,0.24155662953853607,422.39874267578125,0.0,0.0,0.0,-0.5042936205863953,-0.00032459432259202003,1.1953451914607343,WRF,T 0.5 @500,False
640,1 km,T 0.5 @600,970.0,0.24226802587509155,0.24021132290363312,408.26104736328125,0.0,0.0,0.0,-0.5218308568000793,-0.000389983324566856,1.120699821914736,WRF,T 0.5 @600,False
731,1 km,T 0.5 @730,970.0,0.2405606508255005,0.2385084182024002,409.97381591796875,0.0,0.0,0.0,-0.5210896730422974,-0.00013208620657678694,1.1394706517194233,WRF,T 0.5 @730,False
822,1 km,T 0.5 @850,970.0,0.26040777564048767,0.25817611813545227,427.76806640625,0.0,0.0,0.0,-0.4197443425655365,-0.00018576653383206576,1.1388091700673642,WRF,T 0.5 @850,False
1368,1 km,q 0.0002 @412,970.0,0.1971508264541626,0.19550427794456482,460.4048767089844,0.0,0.0,0.0,0.09280581772327423,-0.000296967540634796,1.657592694083356,WRF,q 0.0002 @412,False
1459,1 km,q 0.0002 @500,970.0,0.18472932279109955,0.1831897497177124,448.9349670410156,0.0,0.0,0.0,-0.0010609568562358618,-0.0003847770858556032,1.6561986507757527,WRF,q 0.0002 @500,False
1550,1 km,q 0.0002 @600,970.0,0.18762077391147614,0.18604762852191925,429.7091064453125,0.0,0.0,0.0,0.016223186627030373,-0.00029388355324044824,1.5298004808143595,WRF,q 0.0002 @600,False
1641,1 km,q 0.0002 @730,970.0,0.18728747963905334,0.1857089102268219,417.11688232421875,0.0,0.0,0.0,-0.030509166419506073,-0.00011146175529574975,1.4585121575760078,WRF,q 0.0002 @730,False
1732,1 km,q 0.0002 @850,970.0,0.19257177412509918,0.19094125926494598,419.285888671875,0.0,0.0,0.0,-0.16057924926280975,-0.00024221984494943172,1.4435846510110886,WRF,q 0.0002 @850,False
7125,500 m,T 0.5 @500,966.9384358815664,0.184390045483326,0.1826209599465755,338.72453827944497,9.082811744865266e-47,0.0,-5.461031165800607e-289,-0.21328699606590001,-8.411582876692671e-05,0.9048298868848548,MONC,T 0.5 @500,False
7208,500 m,T 0.5 @850,966.9384358815664,0.3288354134483597,0.3256804818879572,465.39722691620614,6.318930235065919e-47,0.0,8.199872844084914e-285,-0.38647964873310003,2.2673954363080386e-05,0.8571764523149454,MONC,T 0.5 @850,False
7291,500 m,q 0.0002 @500,966.9384358815664,0.1761667463228491,0.1744765572339019,403.284848237714,3.063497680436407e-46,0.0,-5.461031165800607e-289,0.1648971315186,-9.315406963214075e-05,1.2918909290254703,MONC,q 0.0002 @500,False
7374,500 m,q 0.0002 @850,966.9384358815664,0.226413286807201,0.2242410194812691,481.09106725134683,1.0277978489062075e-32,0.0,-5.461031165800607e-289,0.1112904143726,-8.192685725406629e-05,1.454762689765559,MONC,q 0.0002 @850,False
7872,250 m,T 0.5 @412,966.9384358815664,0.1810714475652162,0.1793342015106418,323.5317427680826,-3.8759408385642306e-35,0.0,-2.2742832551582934e-296,-0.23741314375310002,-6.146443093218622e-05,0.8414126530672092,MONC,T 0.5 @412,False
7955,250 m,T 0.5 @500,966.9384358815664,0.1979021586649309,0.1960034344377845,329.7538345313721,-1.7455629092658695e-31,0.0,-4.420907028843e-311,-0.27652750217460004,-4.478769440989109e-05,0.7903395786332083,MONC,T 0.5 @500,False
8038,250 m,T 0.5 @600,966.9384358815664,0.2084075616447762,0.2064080458786179,372.8482801353703,-1.7365481043101098e-31,0.0,3.626728754795342e-302,-0.2324083622554,-5.357348711016846e-05,0.9693296009275228,MONC,T 0.5 @600,False
8121,250 m,T 0.5 @730,966.9384358815664,0.2677860102380123,0.2652168023589069,446.5489033845404,-1.0980862920112226e-32,0.0,2.629258491796536e-309,-0.4705281948165,-4.614650581079789e-05,1.0645429109522695,MONC,T 0.5 @730,False
8204,250 m,T 0.5 @850,966.9384358815664,0.352877397907946,0.3494918013630581,426.0355359233685,1.0423783290649264e-32,0.0,7.990531474087584e-290,-0.4379592923716,1.1220595912569479e-05,0.5202597646665623,MONC,T 0.5 @850,False
8287,250 m,q 0.0002 @500,966.9384358815664,0.1845256254311493,0.1827552391054609,410.488331226567,5.527757461635475e-31,0.0,-2.2742778840554143e-296,0.12336499983430001,-7.077767149077113e-05,1.2937153632674523,MONC,q 0.0002 @500,False
8370,250 m,q 0.0002 @850,966.9384358815664,0.2410687228623373,0.2387558475123228,485.0599741520689,1.2486151930531331e-31,0.0,-2.274283630962306e-296,0.03845472201067981,-5.2070486536756793e-05,1.406902761784366,MONC,q 0.0002 @850,False
5880,1 km,T 0.5 @412,966.9384358815664,0.1493810680435672,0.147953426799404,347.35774015515904,1.4944012734140528e-14,0.0,-8.076288763274813e-271,-0.2059769098235,-3.5376868131169336e-05,0.5254595060012263,MONC,T 0.5 @412,False
5963,1 km,T 0.5 @500,966.9384358815664,0.1619099450559815,0.1603625647994704,360.3859362062866,3.2005510837365454e-32,0.0,-8.076288763294864e-271,-0.2597726220685,-4.2708521333736196e-05,1.1264091668133744,MONC,T 0.5 @500,False
6046,1 km,T 0.5 @600,966.9384358815664,0.1694261462572512,0.1678069333449911,417.6401137867031,3.537439217597023e-30,0.0,-8.076288763294864e-271,-0.2048059798873,-2.6184035805802413e-05,1.3928694810281996,MONC,T 0.5 @600,False
6129,1 km,T 0.5 @730,966.9384358815664,0.2258201863289741,0.2236620131683935,488.8204777524531,4.577756874934495e-31,0.0,-8.076288763294857e-271,-0.3670097677738,-4.2219940363826734e-05,1.4895833245471692,MONC,T 0.5 @730,False
6212,1 km,T 0.5 @850,966.9384358815664,0.3273878754201291,0.3242590155192033,471.2019410325698,-2.4129377354808983e-32,0.0,-8.076288763240432e-271,-0.5290177391488,5.6792927785107e-05,0.8880131527600525,MONC,T 0.5 @850,False
6710,1 km,q 0.0002 @412,966.9384358815664,0.1305611816256373,0.1293134028395002,391.22647913336374,3.0155619181526157e-31,0.0,6.796776809292292e-280,0.01956147991464836,-6.778948350079352e-05,1.447506430434629,MONC,q 0.0002 @412,False
6793,1 km,q 0.0002 @500,966.9384358815664,0.1396715567318551,0.1383367097019458,427.6531972904376,4.076159276379328e-31,0.0,4.8705819451423174e-281,0.08171921638298452,-6.857443472158345e-05,1.5961725117996792,MONC,q 0.0002 @500,False
6876,1 km,q 0.0002 @600,966.9384358815664,0.1498105303375609,0.1483787847040503,429.3444673082671,3.031742102595474e-13,0.0,5.50713864066791e-259,0.12329498407749999,-7.51641080660515e-05,1.5541267362629725,MONC,q 0.0002 @600,False
6959,1 km,q 0.0002 @730,966.9384358815664,0.1870796716871154,0.1852917432788103,517.7920376415503,2.5673478519376333e-31,0.0,1.307562341829179e-270,0.11721843929299999,-5.586895565222444e-05,1.83740102381293,MONC,q 0.0002 @730,False
7042,1 km,q 0.0002 @850,966.9384358815664,0.2129627224152272,0.2109274285861033,518.8647574720857,1.3146828166468504e-30,0.0,-8.076288763294864e-271,0.1106161912602,-4.625790575403166e-05,1.712593679509979,MONC,q 0.0002 @850,False
4099,4 km,T 0.5 @412,960.0,0.23719066381454468,0.23445962369441986,426.5145263671875,0.0,0.0,0.0,-0.20994293689727783,-0.0048980810679495335,1.3033765206032106,WRF,T 0.5 @412,False
4190,4 km,T 0.5 @500,960.0,0.23077867925167084,0.22811992466449738,415.77630615234375,0.0,0.0,0.0,-0.046979308128356934,-0.003003395162522793,1.2737565254909935,WRF,T 0.5 @500,False
4281,4 km,T 0.5 @600,960.0,0.22455330193042755,0.2219638228416443,416.6290283203125,0.0,0.0,0.0,-0.06489317864179611,-0.0020717252045869827,1.312191736997117,WRF,T 0.5 @600,False
4372,4 km,T 0.5 @730,960.0,0.22865672409534454,0.22601597011089325,431.5777587890625,0.0,0.0,0.0,-0.3590197265148163,-0.0005793155869469047,1.3791718894525486,WRF,T 0.5 @730,False
